"batch"	"allele2"	"n"	"batch.freq"
"FINRISK_predictCVD_Corogene_tarto_R3"	"04:02"	391	0.104266666666667
"FINRISK_predictCVD_Corogene_tarto_R3"	"05:01"	743	0.198133333333333
"FINRISK_predictCVD_Corogene_tarto_R3"	"05:02"	42	0.0112
"FINRISK_predictCVD_Corogene_tarto_R3"	"05:03"	44	0.0117333333333333
"FINRISK_predictCVD_Corogene_tarto_R3"	"05:04"	1	0.000266666666666667
"FINRISK_predictCVD_Corogene_tarto_R3"	"06:02"	511	0.136266666666667
"FINRISK_predictCVD_Corogene_tarto_R3"	"06:03"	339	0.0904
"FINRISK_predictCVD_Corogene_tarto_R3"	"06:04"	129	0.0344
"FINRISK_predictCVD_Corogene_tarto_R3"	"06:09"	4	0.00106666666666667
"FINRISK_SUMMIT_R3_Drem"	"02:01"	108	0.0845070422535211
"FINRISK_SUMMIT_R3_Drem"	"02:02"	45	0.0352112676056338
"FINRISK_SUMMIT_R3_Drem"	"03:01"	152	0.118935837245696
"FINRISK_SUMMIT_R3_Drem"	"03:02"	155	0.121283255086072
"FINRISK_SUMMIT_R3_Drem"	"03:03"	79	0.0618153364632238
"FINRISK_SUMMIT_R3_Drem"	"03:04"	1	0.000782472613458529
"FINRISK_SUMMIT_R3_Drem"	"04:02"	139	0.108763693270736
"FINRISK_SUMMIT_R3_Drem"	"05:01"	235	0.183881064162754
"FINRISK_SUMMIT_R3_Drem"	"05:02"	18	0.0140845070422535
"FINRISK_SUMMIT_R3_Drem"	"05:03"	12	0.00938967136150235
"FINRISK_SUMMIT_R3_Drem"	"06:02"	181	0.141627543035994
"FINRISK_SUMMIT_R3_Drem"	"06:03"	115	0.0899843505477308
"FINRISK_SUMMIT_R3_Drem"	"06:04"	35	0.0273865414710485
"FINRISK_SUMMIT_R3_Drem"	"06:09"	3	0.00234741784037559
"GENERISK_1_15_R3"	"02:01"	1448	0.104082806210466
"GENERISK_1_15_R3"	"02:02"	625	0.0449252443933295
"GENERISK_1_15_R3"	"03:01"	1643	0.118099482461185
"GENERISK_1_15_R3"	"03:02"	1571	0.112924094307073
"GENERISK_1_15_R3"	"03:03"	713	0.0512507188039103
"GENERISK_1_15_R3"	"03:04"	4	0.000287521564117309
"GENERISK_1_15_R3"	"04:02"	1364	0.0980448533640023
"GENERISK_1_15_R3"	"05:01"	2785	0.200186889016676
